Tamb,HR,Tin,q,w_fan,Tout,m_w_lost
20.6388888888889,36.0432676914233,35.5,12,23.2382967464497,28.9954515325664,112.904933697077
20.6388888888889,36.0432676914233,35.5,12,21.0232041055043,29.6065024051547,102.318877218162
20.6388888888889,36.0432676914233,35.5,14,76.3603632187827,23.0457313396202,253.377708693307
20.6388888888889,36.0432676914233,35.5,14,46.9040702333747,25.5903089965096,200.832266325092
20.6388888888889,36.0432676914233,35.5,14,35.7701844416653,27.1951831403419,168.168295606594
20.6388888888889,36.0432676914233,35.5,14,29.7155535786059,28.3020799797874,145.745179439759
20.6388888888889,36.0432676914233,35.5,14,25.8854370281542,29.1118975195415,129.368465465531
20.6388888888889,36.0432676914233,35.5,14,23.2382967464497,29.7301386557577,116.873546815075
20.6388888888889,36.0432676914233,35.5,14,21.2974905868153,30.2176313848912,107.022470011231
20.6388888888889,36.0432676914233,35.5,14,21,30.2951005137383,105.456965569577
20.6388888888889,36.0432676914233,35.5,16,93.4161,23.1917299192309,286.085255984686
20.6388888888889,36.0432676914233,35.5,16,54.051953234437,25.6467542597652,228.204578875819
20.6388888888889,36.0432676914233,35.5,16,40.3612493038513,27.2660950645724,190.548410649984
20.6388888888889,36.0432676914233,35.5,16,33.1262037143921,28.3827211444691,164.701267947666
20.6388888888889,36.0432676914233,35.5,16,28.6056231599992,29.1997289810228,145.820679037631
20.6388888888889,36.0432676914233,35.5,16,25.5029403061798,29.8235411291022,131.412670837451
20.6388888888889,36.0432676914233,35.5,16,23.2382967464497,30.3154872895942,120.051408804333
20.6388888888889,36.0432676914233,35.5,16,21.511329508524,30.7133972419333,110.860898777079
20.6388888888889,36.0432676914233,35.5,16,21,30.8352257885694,108.046677398428
20.6388888888889,36.0432676914233,35.5,18,62.0121913732938,25.688516132633,255.633430284165
20.6388888888889,36.0432676914233,35.5,18,45.2177283181504,27.320673547409,212.943797664875
20.6388888888889,36.0432676914233,35.5,18,36.6691966609859,28.4453631098519,183.659593448576
20.6388888888889,36.0432676914233,35.5,18,31.4052581020886,29.2682075890858,162.268695116145
20.6388888888889,36.0432676914233,35.5,18,27.8206170878114,29.8965011726461,145.94366595964
20.6388888888889,36.0432676914233,35.5,18,25.2170349696031,30.3920122942882,133.069524059322
20.6388888888889,36.0432676914233,35.5,18,23.2382967464497,30.7928332942951,122.654205780768
20.6388888888889,36.0432676914233,35.5,18,21.6827208917326,31.1237515927852,114.053474172102
20.6388888888889,36.0432676914233,35.5,20,71.1471634023655,25.7189424844539,283.149514582401
20.6388888888889,36.0432676914233,35.5,20,50.3917831240113,27.3635519439621,235.362091150012
20.6388888888889,36.0432676914233,35.5,20,40.3612493038513,28.4952233050375,202.625362959953
20.6388888888889,36.0432676914233,35.5,20,34.2917384082745,29.3229737573131,178.717255329993
20.6388888888889,36.0432676914233,35.5,20,30.195236980207,29.9549867876566,160.471274500549
20.6388888888889,36.0432676914233,35.5,20,27.2360202717847,30.4534370925488,146.081688309566
20.6388888888889,36.0432676914233,35.5,20,24.9952319421598,30.8566485603407,134.439741408092
20.6388888888889,36.0432676914233,35.5,20,23.2382967464497,31.1895574113586,124.825440157994
20.6388888888889,36.0432676914233,35.5,22,82.2114187310658,25.7392401441491,310.813202213267
20.6388888888889,36.0432676914233,35.5,22,55.955291895734,27.3976479299793,257.811935507722
20.6388888888889,36.0432676914233,35.5,22,44.2229251229351,28.5356485410452,221.602960464819
20.6388888888889,36.0432676914233,35.5,22,37.2736856211062,29.3676564147752,195.169858934426
20.6388888888889,36.0432676914233,35.5,22,32.6312153449728,30.0028417927603,174.99878503869
20.6388888888889,36.0432676914233,35.5,22,29.2978132833713,30.5037768290614,159.091181732586
20.6388888888889,36.0432676914233,35.5,22,26.7837516485741,30.9089986509452,146.220844825881
20.6388888888889,36.0432676914233,35.5,22,24.8181449550679,31.2435739218362,135.591745853196
20.6388888888889,36.0432676914233,35.5,24,93.4161,25.8648840746428,334.672907389075
20.6388888888889,36.0432676914233,35.5,24,62.0121913732938,27.4248538079259,280.303842903902
20.6388888888889,36.0432676914233,35.5,24,48.280001868924,26.0526344879292,298.097635575645
20.6388888888889,36.0432676914233,35.5,24,40.3612493038513,29.4046937573682,211.629357809112
20.6388888888889,36.0432676914233,35.5,24,35.1335697048934,30.0426526034924,189.528662515089
20.6388888888889,36.0432676914233,35.5,24,31.4052581020886,30.5457350093286,172.100357398635
20.6388888888889,36.0432676914233,35.5,24,28.6056231599992,30.9526826931152,157.999856118505
20.6388888888889,36.0432676914233,35.5,24,26.4234385529301,31.2886817528394,146.354722535894
24.8333333333333,19.2099323305965,35.5,6,31.4052581020886,22.8209913147214,118.634914922935
24.8333333333333,19.2099323305965,35.5,6,23.2382967464497,25.2612408500199,94.8411638988955
24.8333333333333,19.2099323305965,35.5,8,93.4161,18.5354079830128,219.541078636425
24.8333333333333,19.2099323305965,35.5,8,40.3612493038513,22.9655553494725,156.258666757447
24.8333333333333,19.2099323305965,35.5,8,28.6056231599992,25.4623173640581,123.895192265388
24.8333333333333,19.2099323305965,35.5,8,23.2382967464497,27.0409643082679,103.999865669891
24.8333333333333,19.2099323305965,35.5,8,21,27.8145824551657,94.3544863165192
24.8333333333333,19.2099323305965,35.5,10,50.3917831240113,23.0494788426417,193.932775210312
24.8333333333333,19.2099323305965,35.5,10,34.2917384082745,25.5835216201682,152.944271370552
24.8333333333333,19.2099323305965,35.5,10,27.2360202717847,27.1869284515604,127.719418673
24.8333333333333,19.2099323305965,35.5,10,23.2382967464497,28.2932343312312,110.51636110782
24.8333333333333,19.2099323305965,35.5,10,21,28.990732123411,99.7312676895164
24.8333333333333,19.2099323305965,35.5,12,62.0121913732938,23.1007841939883,231.700738674243
24.8333333333333,19.2099323305965,35.5,12,40.3612493038513,25.6635517578893,182.009952594946
24.8333333333333,19.2099323305965,35.5,12,31.4052581020886,27.2845642425202,151.434675657646
24.8333333333333,19.2099323305965,35.5,12,26.4234385529301,28.4033893025048,130.57238533993
24.8333333333333,19.2099323305965,35.5,12,21.0232041055043,29.847509728026,103.83857413077
24.8333333333333,19.2099323305965,35.5,14,76.3603632187827,23.1300223461906,269.640897053627
24.8333333333333,19.2099323305965,35.5,14,46.9040702333747,25.7193524862932,211.10692298038
24.8333333333333,19.2099323305965,35.5,14,35.7701844416653,27.3540168416645,175.157217614379
24.8333333333333,19.2099323305965,35.5,14,29.7155535786059,28.4822533343565,150.625403881862
24.8333333333333,19.2099323305965,35.5,14,25.8854370281542,29.3080937646231,132.771180005772
24.8333333333333,19.2099323305965,35.5,14,23.2382967464497,29.9388093057036,119.179546224282
24.8333333333333,19.2099323305965,35.5,14,21.2974905868153,30.4362854322778,108.480424927711
24.8333333333333,19.2099323305965,35.5,14,21,30.5153534403705,106.78139146786
24.8333333333333,19.2099323305965,35.5,16,93.4161,23.2655851642714,304.581988543919
24.8333333333333,19.2099323305965,35.5,16,54.051953234437,25.7594041509012,240.250081280107
24.8333333333333,19.2099323305965,35.5,16,40.3612493038513,27.4055266087508,198.894830884826
24.8333333333333,19.2099323305965,35.5,16,33.1262037143921,28.5412679213346,170.682298049413
24.8333333333333,19.2099323305965,35.5,16,28.6056231599992,29.3725891821098,150.148293753416
24.8333333333333,19.2099323305965,35.5,16,25.5029403061798,30.0075261999571,134.515027579143
24.8333333333333,19.2099323305965,35.5,16,23.2382967464497,30.5083652136906,122.207475813208
24.8333333333333,19.2099323305965,35.5,16,21.511329508524,30.913549447192,112.2630338758
24.8333333333333,19.2099323305965,35.5,16,21,31.0376202809159,109.219867954929
24.8333333333333,19.2099323305965,35.5,18,62.0121913732938,25.7882517967352,269.459246300283
24.8333333333333,19.2099323305965,35.5,18,45.2177283181504,27.4448474911792,222.653676082268
24.8333333333333,19.2099323305965,35.5,18,36.6691966609859,28.5868732649844,190.747774888766
24.8333333333333,19.2099323305965,35.5,18,31.4052581020886,29.4226767529355,167.527840906904
24.8333333333333,19.2099323305965,35.5,18,27.8206170878114,30.061024830177,149.849370430543
24.8333333333333,19.2099323305965,35.5,18,25.2170349696031,30.5645631546454,135.931044965775
24.8333333333333,19.2099323305965,35.5,18,23.2382967464497,30.9719442119185,124.684475133924
24.8333333333333,19.2099323305965,35.5,18,21.6827208917326,31.3083321822269,115.405480172491
24.8333333333333,19.2099323305965,35.5,20,71.1471634023655,25.8082308703689,298.76671926795
24.8333333333333,19.2099323305965,35.5,20,50.3917831240113,27.4753875778099,246.441332766347
24.8333333333333,19.2099323305965,35.5,20,40.3612493038513,28.6229653121819,210.825636194142
24.8333333333333,19.2099323305965,35.5,20,34.2917384082745,29.4625758570238,184.912886481321
24.8333333333333,19.2099323305965,35.5,20,30.195236980207,30.1037739960951,165.185450640383
24.8333333333333,19.2099323305965,35.5,20,27.2360202717847,30.6095478786452,149.653991085068
24.8333333333333,19.2099323305965,35.5,20,24.9952319421598,31.0187384619455,137.103677093777
24.8333333333333,19.2099323305965,35.5,20,23.2382967464497,31.3566254340293,126.748715433245
24.8333333333333,19.2099323305965,35.5,22,82.2114187310658,25.8198780477356,328.237900916519
24.8333333333333,19.2099323305965,35.5,22,55.955291895734,27.4993048849688,270.265834974017
24.8333333333333,19.2099323305965,35.5,22,44.2229251229351,28.6520318872922,230.919434497711
24.8333333333333,19.2099323305965,35.5,22,37.2736856211062,29.4949814971249,202.306186525061
24.8333333333333,19.2099323305965,35.5,22,32.6312153449728,30.1386416106861,180.525363237236
24.8333333333333,19.2099323305965,35.5,22,29.2978132833713,30.6463171769289,163.378298045335
24.8333333333333,19.2099323305965,35.5,22,26.7837516485741,31.0570364507491,149.522599447608
24.8333333333333,19.2099323305965,35.5,22,24.8181449550679,31.3961839227875,138.090510303312
24.8333333333333,19.2099323305965,35.5,24,93.4161,25.9395709549761,353.53527312914
24.8333333333333,19.2099323305965,35.5,24,62.0121913732938,27.5179533631247,294.138398572868
24.8333333333333,19.2099323305965,35.5,24,48.280001868924,28.6757271192419,251.032911038275
24.8333333333333,19.2099323305965,35.5,24,40.3612493038513,29.521723954946,219.709308915444
24.8333333333333,19.2099323305965,35.5,24,35.1335697048934,30.1675515629447,195.87078282854
24.8333333333333,19.2099323305965,35.5,24,31.4052581020886,30.6768836067932,177.105451189432
24.8333333333333,19.2099323305965,35.5,24,28.6056231599992,31.0889229480782,161.942656444209
24.8333333333333,19.2099323305965,35.5,24,26.4234385529301,31.4291527707415,149.432254999081
29.0277777777778,8.19131151030346,35.5,6,31.4052581020886,22.9928507929577,124.700464175155
29.0277777777778,8.19131151030346,35.5,6,23.2382967464497,25.5071548321672,98.141311283028
29.0277777777778,8.19131151030346,35.5,8,93.4161,18.5684266505244,236.695178621255
29.0277777777778,8.19131151030346,35.5,8,40.3612493038513,23.0930835277002,164.813255460922
29.0277777777778,8.19131151030346,35.5,8,28.6056231599992,25.6487629188389,128.915078497483
29.0277777777778,8.19131151030346,35.5,8,23.2382967464497,27.2674003594005,107.039066548892
29.0277777777778,8.19131151030346,35.5,8,21,28.0614402352345,96.4740296405041
29.0277777777778,8.19131151030346,35.5,10,50.3917831240113,23.1496188080202,204.993700771007
29.0277777777778,8.19131151030346,35.5,10,34.2917384082745,25.7330981446789,159.702417052948
29.0277777777778,8.19131151030346,35.5,10,27.2360202717847,27.3697812888726,132.089336853158
29.0277777777778,8.19131151030346,35.5,10,23.2382967464497,28.5000373214036,113.344853500436
29.0277777777778,8.19131151030346,35.5,10,21,29.2130476946607,101.623605740313
29.0277777777778,8.19131151030346,35.5,12,62.0121913732938,23.1822944769257,245.283909646219
29.0277777777778,8.19131151030346,35.5,12,40.3612493038513,25.7880362075817,190.517434860438
29.0277777777778,8.19131151030346,35.5,12,31.4052581020886,27.4377262776883,157.14719217819
29.0277777777778,8.19131151030346,35.5,12,26.4234385529301,28.5770797777092,134.489827988613
29.0277777777778,8.19131151030346,35.5,12,23.2382967464497,29.4113421579248,118.050989107031
29.0277777777778,8.19131151030346,35.5,12,21.0232041055043,30.0486252285219,105.562730345036
29.0277777777778,8.19131151030346,35.5,14,76.3603632187827,23.1979883823535,285.767810394816
29.0277777777778,8.19131151030346,35.5,14,46.9040702333747,25.8256493713075,221.372057851468
29.0277777777778,8.19131151030346,35.5,14,35.7701844416653,27.4856376254799,182.220296722134
29.0277777777778,8.19131151030346,35.5,14,29.7155535786059,28.6319075642179,155.640232226478
29.0277777777778,8.19131151030346,35.5,14,25.8854370281542,29.4712574990638,136.353616717294
29.0277777777778,8.19131151030346,35.5,14,23.2382967464497,30.1124683384531,121.700284055551
29.0277777777778,8.19131151030346,35.5,14,21.2974905868153,30.6183311677962,110.181013956596
29.0277777777778,8.19131151030346,35.5,14,21,30.6987413740912,108.3529035727
29.0277777777778,8.19131151030346,35.5,16,93.4161,23.3248282343695,322.934344218319
29.0277777777778,8.19131151030346,35.5,16,54.051953234437,25.8519061692732,252.280362487453
29.0277777777778,8.19131151030346,35.5,16,40.3612493038513,27.5208086987922,207.314187523135
29.0277777777778,8.19131151030346,35.5,16,33.1262037143921,28.6726803748489,176.800269226964
29.0277777777778,8.19131151030346,35.5,16,28.6056231599992,29.5160528490279,154.660385939673
29.0277777777778,8.19131151030346,35.5,16,25.5029403061798,30.1603324550308,137.83873902129
29.0277777777778,8.19131151030346,35.5,16,23.2382967464497,30.668625633499,124.614273667527
29.0277777777778,8.19131151030346,35.5,16,21.511329508524,31.0798987743875,113.93981240636
29.0277777777778,8.19131151030346,35.5,16,21,31.205842554367,110.67510701672
29.0277777777778,8.19131151030346,35.5,18,62.0121913732938,25.8699233782545,283.262666607572
29.0277777777778,8.19131151030346,35.5,18,45.2177283181504,27.547293446996,232.434467027418
29.0277777777778,8.19131151030346,35.5,18,36.6691966609859,28.7039680600998,197.97318463088
29.0277777777778,8.19131151030346,35.5,18,31.4052581020886,29.5506645200445,172.974180782418
29.0277777777778,8.19131151030346,35.5,18,27.8206170878114,30.1974556876407,153.980534100079
29.0277777777778,8.19131151030346,35.5,18,25.2170349696031,30.707712395429,139.04870965335
29.0277777777778,8.19131151030346,35.5,18,23.2382967464497,31.1205746027671,126.995868257094
29.0277777777778,8.19131151030346,35.5,18,21.6827208917326,31.4615217846199,117.059463883126
29.0277777777778,8.19131151030346,35.5,20,71.1471634023655,25.8811615991773,314.353306934568
29.0277777777778,8.19131151030346,35.5,20,50.3917831240113,27.5674996662795,257.587622858283
29.0277777777778,8.19131151030346,35.5,20,40.3612493038513,28.7285226605017,219.161955352079
29.0277777777778,8.19131151030346,35.5,20,34.2917384082745,29.5780986326267,191.29653132438
29.0277777777778,8.19131151030346,35.5,20,30.195236980207,30.2270046724255,170.127392539147
29.0277777777778,8.19131151030346,35.5,20,27.2360202717847,30.738901712744,153.48592927418
29.0277777777778,8.19131151030346,35.5,20,24.9952319421598,31.153076151755,140.053358607136
29.0277777777778,8.19131151030346,35.5,20,23.2382967464497,31.495114271478,128.979132781105
29.0277777777778,8.19131151030346,35.5,22,82.2114187310658,25.8855852510786,345.622828707068
29.0277777777778,8.19131151030346,35.5,22,55.955291895734,27.5829098411315,282.782000530949
29.0277777777778,8.19131151030346,35.5,22,44.2229251229351,28.7480930886285,240.369679804431
29.0277777777778,8.19131151030346,35.5,22,37.2736856211062,29.6002532914395,209.629503143548
29.0277777777778,8.19131151030346,35.5,22,32.6312153449728,30.2510053569349,186.280681968963
29.0277777777778,8.19131151030346,35.5,22,29.2978132833713,30.764312755527,167.927118410324
29.0277777777778,8.19131151030346,35.5,22,26.7837516485741,31.1796114645036,153.113008247514
29.0277777777778,8.19131151030346,35.5,22,24.8181449550679,31.5225667974187,140.900066741899
29.0277777777778,8.19131151030346,35.5,24,93.4161,26.0003458234004,372.355127709321
29.0277777777778,8.19131151030346,35.5,24,62.0121913732938,27.5944297053418,308.029265097392
29.0277777777778,8.19131151030346,35.5,24,48.280001868924,28.7638348747407,261.59988781511
29.0277777777778,8.19131151030346,35.5,24,40.3612493038513,29.6184017744146,227.974883114719
29.0277777777778,8.19131151030346,35.5,24,35.1335697048934,30.2708130997235,202.441603792659
29.0277777777778,8.19131151030346,35.5,24,31.4052581020886,30.7853646293303,182.373233931689
29.0277777777778,8.19131151030346,35.5,24,28.6056231599992,31.201643397061,166.175891482332
29.0277777777778,8.19131151030346,35.5,24,26.4234385529301,31.5453932027315,152.823056063032
33.2222222222222,1.08206722210229,35.5,6,31.4052581020886,23.1271836344106,130.816315067678
33.2222222222222,1.08206722210229,35.5,6,23.2382967464497,25.7021753628524,101.59516093838
33.2222222222222,1.08206722210229,35.5,8,93.4161,18.5880405238506,253.706545736152
33.2222222222222,1.08206722210229,35.5,8,40.3612493038513,23.1915178247819,173.412645637596
33.2222222222222,1.08206722210229,35.5,8,28.6056231599992,25.7953871556422,134.095714601439
33.2222222222222,1.08206722210229,35.5,8,23.2382967464497,27.4465081947811,110.318366938436
33.2222222222222,1.08206722210229,35.5,8,21,28.2570785930539,98.8744324137689
33.2222222222222,1.08206722210229,35.5,10,50.3917831240113,23.2260734006498,216.089400165133
33.2222222222222,1.08206722210229,35.5,10,34.2917384082745,25.8500334445619,166.621231844475
33.2222222222222,1.08206722210229,35.5,10,27.2360202717847,27.5137261619531,136.705370289735
33.2222222222222,1.08206722210229,35.5,10,23.2382967464497,28.6632888233902,116.48200173786
33.2222222222222,1.08206722210229,35.5,12,62.0121913732938,23.2438805855378,258.889363173788
33.2222222222222,1.08206722210229,35.5,12,40.3612493038513,25.8848959372291,199.181831587134
33.2222222222222,1.08206722210229,35.5,12,31.4052581020886,27.557859978508,163.10759585262
33.2222222222222,1.08206722210229,35.5,12,26.4234385529301,28.713761495598,138.721071312167
33.2222222222222,1.08206722210229,35.5,12,23.2382967464497,29.5603982837106,121.073514610558
33.2222222222222,1.08206722210229,35.5,12,21.0232041055043,30.2072844326136,107.689568223684
33.2222222222222,1.08206722210229,35.5,14,76.3603632187827,23.2488027709932,301.90286891114
33.2222222222222,1.08206722210229,35.5,14,46.9040702333747,25.9080404782814,231.787714001943
33.2222222222222,1.08206722210229,35.5,14,35.7701844416653,27.588590827018,189.52993373561
33.2222222222222,1.08206722210229,35.5,14,29.7155535786059,28.7494028400091,160.970616679557
33.2222222222222,1.08206722210229,35.5,14,25.8854370281542,29.5995861524685,140.30383546159
33.2222222222222,1.08206722210229,35.5,14,23.2382967464497,30.2491816672638,124.629589802754
33.2222222222222,1.08206722210229,35.5,14,21.2974905868153,30.7617259891524,112.322847952704
33.2222222222222,1.08206722210229,35.5,14,21,30.8432040160189,110.370893753012
33.2222222222222,1.08206722210229,35.5,16,93.4161,23.3687870667137,341.286360010725
33.2222222222222,1.08206722210229,35.5,16,54.051953234437,25.9233517118162,264.453507009868
33.2222222222222,1.08206722210229,35.5,16,40.3612493038513,27.6107759872782,215.976980717405
33.2222222222222,1.08206722210229,35.5,16,33.1262037143921,28.7756699790186,183.233377213168
33.2222222222222,1.08206722210229,35.5,16,28.6056231599992,29.6286979168591,159.542133744681
33.2222222222222,1.08206722210229,35.5,16,25.5029403061798,30.2804462142897,141.574229898284
33.2222222222222,1.08206722210229,35.5,16,23.2382967464497,30.7946719359487,127.466775810848
33.2222222222222,1.08206722210229,35.5,16,21.511329508524,31.2107761682441,116.090123230614
33.2222222222222,1.08206722210229,35.5,16,21,31.3382111656177,112.612253833339
33.2222222222222,1.08206722210229,35.5,18,62.0121913732938,25.9327967833205,297.200245536863
33.2222222222222,1.08206722210229,35.5,18,45.2177283181504,27.6270986269226,242.453901529603
33.2222222222222,1.08206722210229,35.5,18,36.6691966609859,28.7956054836935,205.511830593204
33.2222222222222,1.08206722210229,35.5,18,31.4052581020886,29.6510503938447,178.789638655914
33.2222222222222,1.08206722210229,35.5,18,27.8206170878114,30.3045746585374,158.524869431928
33.2222222222222,1.08206722210229,35.5,18,25.2170349696031,30.8201758153951,142.614590564731
33.2222222222222,1.08206722210229,35.5,18,23.2382967464497,31.2373838765101,129.784196284805
33.2222222222222,1.08206722210229,35.5,18,21.6827208917326,31.5819399342703,119.214227368924
33.2222222222222,1.08206722210229,35.5,20,71.1471634023655,25.9371288827122,330.064558822946
33.2222222222222,1.08206722210229,35.5,20,50.3917831240113,27.6391338555937,268.967132191086
33.2222222222222,1.08206722210229,35.5,20,40.3612493038513,28.8110331973569,227.808552888231
33.2222222222222,1.08206722210229,35.5,20,34.2917384082745,29.668619704681,198.048066038505
33.2222222222222,1.08206722210229,35.5,20,30.195236980207,30.3236743157159,175.482604175544
33.2222222222222,1.08206722210229,35.5,20,27.2360202717847,30.8404418626713,157.767210457245
33.2222222222222,1.08206722210229,35.5,20,24.9952319421598,31.2585761504276,143.481584517906
33.2222222222222,1.08206722210229,35.5,20,23.2382967464497,31.6038877028388,131.712972750669
33.2222222222222,1.08206722210229,35.5,22,82.2114187310658,25.9358512529996,363.122249811494
33.2222222222222,1.08206722210229,35.5,22,55.955291895734,27.6478289430278,295.525274500681
33.2222222222222,1.08206722210229,35.5,22,44.2229251229351,28.8231053991354,250.126461557868
33.2222222222222,1.08206722210229,35.5,22,37.2736856211062,29.6826698806994,217.31891635491
33.2222222222222,1.08206722210229,35.5,22,32.6312153449728,30.3390897935097,192.448414215383
33.2222222222222,1.08206722210229,35.5,22,29.2978132833713,30.8568776945752,172.92538761261
33.2222222222222,1.08206722210229,35.5,22,26.7837516485741,31.2758121230235,157.182924005987
33.2222222222222,1.08206722210229,35.5,22,24.8181449550679,31.6217710261019,144.214564581588
33.2222222222222,1.08206722210229,35.5,24,93.4161,26.0467482325465,391.287238975558
33.2222222222222,1.08206722210229,35.5,24,62.0121913732938,27.6537296331538,322.140585596348
33.2222222222222,1.08206722210229,35.5,24,48.280001868924,28.8325766068412,272.469058085395
33.2222222222222,1.08206722210229,35.5,24,40.3612493038513,29.6940412951006,236.603798007566
33.2222222222222,1.08206722210229,35.5,24,35.1335697048934,30.351718317184,209.423257415971
33.2222222222222,1.08206722210229,35.5,24,31.4052581020886,30.8704238776726,188.089796788873
33.2222222222222,1.08206722210229,35.5,24,28.6056231599992,31.2900672956827,170.888748995132
33.2222222222222,1.08206722210229,35.5,24,26.4234385529301,31.6365897311691,156.719640109692
12.25,99.9,42.25,6,62.0121913732938,18.9798157904058,181.453681605469
12.25,99.9,42.25,6,31.4052581020886,23.7348404865971,150.054844531986
12.25,99.9,42.25,6,23.2382967464497,26.4131115209203,131.083313953748
12.25,99.9,42.25,8,93.4161,19.252907762244,239.644109871463
12.25,99.9,42.25,8,40.3612493038513,24.1194425349645,196.514713488313
12.25,99.9,42.25,8,28.6056231599992,26.9517931506519,169.546181717527
12.25,99.9,42.25,8,23.2382967464497,28.7841625987991,151.395182582332
12.25,99.9,42.25,8,21,29.6954831633706,142.16475420943
12.25,99.9,42.25,10,50.3917831240113,24.3547958007471,242.906030539924
12.25,99.9,42.25,10,34.2917384082745,27.2888061955563,207.811183073153
12.25,99.9,42.25,10,27.2360202717847,29.1949315929951,184.064111978593
12.25,99.9,42.25,10,23.2382967464497,30.5357427561021,166.918977299657
12.25,99.9,42.25,10,21,31.3927196952075,155.770812092766
12.25,99.9,42.25,12,62.0121913732938,24.5096606998808,289.318140157576
12.25,99.9,42.25,12,40.3612493038513,27.5183679588017,245.988502543762
12.25,99.9,42.25,12,31.4052581020886,29.4771143463008,216.583152879796
12.25,99.9,42.25,12,26.4234385529301,30.8577619081417,195.296732224936
12.25,99.9,42.25,12,23.2382967464497,31.8843103352818,179.170858001223
12.25,99.9,42.25,12,21.0232041055043,32.6777949900454,166.531368900841
12.25,99.9,42.25,14,76.3603632187827,24.6132366911796,335.841377095189
12.25,99.9,42.25,14,46.9040702333747,27.6836245370217,284.134405400649
12.25,99.9,42.25,14,35.7701844416653,29.6823744599881,249.022338957789
12.25,99.9,42.25,14,29.7155535786059,31.0929891520711,223.561473052709
12.25,99.9,42.25,14,25.8854370281542,32.1429287233443,204.246138931499
12.25,99.9,42.25,14,23.2382967464497,32.9551944890632,189.089381374044
12.25,99.9,42.25,14,21.2974905868153,33.6023426061593,176.879778252676
12.25,99.9,42.25,14,21,33.7057333233331,174.918078462599
12.25,99.9,42.25,16,93.4161,24.8251450393309,379.840849173872
12.25,99.9,42.25,16,54.051953234437,27.8069964320133,322.285749438423
12.25,99.9,42.25,16,40.3612493038513,29.8378734663685,281.420813327836
12.25,99.9,42.25,16,33.1262037143921,31.2720729094133,251.758761486542
12.25,99.9,42.25,16,28.6056231599992,32.3403242372107,229.234161455276
12.25,99.9,42.25,16,25.5029403061798,33.1672027145948,211.545817784655
12.25,99.9,42.25,16,23.2382967464497,33.8263165690242,197.287220404591
12.25,99.9,42.25,16,21.511329508524,34.3640324575337,185.549734116931
12.25,99.9,42.25,16,21,34.5294962766499,181.918791153831
12.25,99.9,42.25,18,62.0121913732938,27.90108160032,360.474951471666
12.25,99.9,42.25,18,45.2177283181504,29.9592311489439,313.803670814217
12.25,99.9,42.25,18,36.6691966609859,31.412685785089,279.916766013035
12.25,99.9,42.25,18,31.4052581020886,32.4957258822217,254.167588779873
12.25,99.9,42.25,18,27.8206170878114,33.334375676059,233.935646341239
12.25,99.9,42.25,18,25.2170349696031,34.0030983499821,217.618709168349
12.25,99.9,42.25,18,23.2382967464497,34.5488165189079,204.181018847733
12.25,99.9,42.25,18,21.6827208917326,35.0025949818229,192.923121029884
12.25,99.9,42.25,20,71.1471634023655,27.9731136373586,398.741838606866
12.25,99.9,42.25,20,50.3917831240113,30.056033340191,346.189532948083
12.25,99.9,42.25,20,40.3612493038513,31.5257579250229,308.053767505214
12.25,99.9,42.25,20,34.2917384082745,32.6210823802092,279.066429381396
12.25,99.9,42.25,20,30.195236980207,33.4694914573508,256.279963213902
12.25,99.9,42.25,20,27.2360202717847,34.1461304172613,237.897000569468
12.25,99.9,42.25,20,24.9952319421598,34.6984045112953,222.753694871607
12.25,99.9,42.25,20,23.2382967464497,35.157716497034,210.063375591209
12.25,99.9,42.25,22,55.955291895734,30.1344420002245,378.594709011936
12.25,99.9,42.25,22,44.2229251229351,31.6183945029308,336.182997933308
12.25,99.9,42.25,22,37.2736856211062,32.7242206542961,303.943057151489
12.25,99.9,42.25,22,32.6312153449728,33.580840716382,278.594430058194
12.25,99.9,42.25,22,29.2978132833713,34.2641387984331,258.138935704433
12.25,99.9,42.25,22,26.7837516485741,34.8219230794835,241.284567934128
12.25,99.9,42.25,22,24.8181449550679,35.2858711735264,227.15762181791
12.25,99.9,42.25,24,48.280001868924,31.6954028144426,364.315020157616
12.25,99.9,42.25,24,40.3612493038513,32.8103881117343,328.808779369401
12.25,99.9,42.25,24,35.1335697048934,33.6740983047834,300.889087411783
12.25,99.9,42.25,24,31.4052581020886,34.3630964019234,278.355373349456
12.25,99.9,42.25,24,28.6056231599992,34.9255911473121,259.785248946263
12.25,99.9,42.25,24,26.4234385529301,32.4767462847739,329.308166094916
16.4444444444444,61.5423936476022,42.25,6,62.0121913732938,19.1130224178487,188.653533813897
16.4444444444444,61.5423936476022,42.25,6,31.4052581020886,24.0797288239369,150.73597480313
16.4444444444444,61.5423936476022,42.25,6,23.2382967464497,26.8991610710376,128.942528282826
16.4444444444444,61.5423936476022,42.25,8,93.4161,19.3535875492247,248.970033816766
16.4444444444444,61.5423936476022,42.25,8,40.3612493038513,24.3907097395975,197.79207416908
16.4444444444444,61.5423936476022,42.25,8,28.6056231599992,27.3386389405201,167.356003587608
16.4444444444444,61.5423936476022,42.25,8,23.2382967464497,29.2506035637079,148.313693436561
16.4444444444444,61.5423936476022,42.25,8,21,30.2056214792128,138.227409491279
16.4444444444444,61.5423936476022,42.25,10,50.3917831240113,24.5782956123593,244.833676962898
16.4444444444444,61.5423936476022,42.25,10,34.2917384082745,27.6104187091379,205.656411338755
16.4444444444444,61.5423936476022,42.25,10,27.2360202717847,29.5834720814825,181.011072347044
