,G_Gh,G_Dh,G_Gk,G_Bn,Tamb_C,HR_pct, hs, Az,precip_mm, Td,Ce_pvpc_eur_MWh,Ce_spot_market_price_eur_MWh,Pth_kW,Tv_C
2022-11-30 20:00:00+00:00,0.0,0.0,0.0,0.0,8.0,75.0,0.0,85.0,0.0,3.8,377.53,186.0,200.0,35.0
2022-11-30 21:00:00+00:00,0.0,0.0,0.0,0.0,7.6,79.0,0.0,94.0,0.0,4.3,306.47,159.64,200.0,35.0
2022-11-30 22:00:00+00:00,0.0,0.0,0.0,0.0,7.3,79.0,0.0,105.3,0.0,3.9,276.03,131.47,200.0,35.0
2022-11-30 23:00:00+00:00,0.0,0.0,0.0,0.0,6.9,75.0,0.0,123.0,0.0,2.8,294.87,151.84,200.0,35.0
2022-12-01 00:00:00+00:00,0.0,0.0,0.0,0.0,6.5,93.0,0.0,-156.1,0.0,5.5,279.62,132.22,200.0,35.0
2022-12-01 01:00:00+00:00,0.0,0.0,0.0,0.0,6.1,92.0,0.0,-153.6,0.0,5.0,289.24,134.26,200.0,35.0
2022-12-01 02:00:00+00:00,0.0,0.0,0.0,0.0,5.8,97.0,0.0,-121.3,0.0,5.3,291.84,134.26,200.0,35.0
2022-12-01 03:00:00+00:00,0.0,0.0,0.0,0.0,5.6,97.0,0.0,-104.3,0.2,5.1,274.74,123.41,200.0,35.0
2022-12-01 04:00:00+00:00,0.0,0.0,0.0,0.0,5.3,97.0,0.0,-93.2,0.7,4.8,279.32,131.01,200.0,35.0
2022-12-01 05:00:00+00:00,0.0,0.0,0.0,0.0,5.2,98.0,0.0,-84.3,0.0,5.0,280.77,145.0,200.0,35.0
2022-12-01 06:00:00+00:00,0.0,0.0,0.0,0.0,5.1,98.0,0.0,-76.2,0.0,4.8,268.49,152.42,200.0,35.0
2022-12-01 07:00:00+00:00,0.0,0.0,0.0,0.0,5.0,98.0,0.0,-68.0,0.0,4.7,299.74,162.14,200.0,35.0
2022-12-01 08:00:00+00:00,11.0,11.0,8.0,0.0,5.3,98.0,3.7,-59.0,0.0,5.0,292.39,161.0,100.0,35.0
2022-12-01 09:00:00+00:00,111.0,96.0,139.0,63.0,6.8,92.0,13.4,-48.6,0.0,5.7,323.53,148.42,100.0,35.0
2022-12-01 10:00:00+00:00,225.0,173.0,306.0,141.0,8.5,82.0,21.6,-37.1,0.0,5.5,320.33,148.0,100.0,35.0
2022-12-01 11:00:00+00:00,282.0,230.0,348.0,113.0,9.7,78.0,27.6,-23.2,0.0,6.2,319.69,147.0,100.0,35.0
2022-12-01 12:00:00+00:00,317.0,260.0,387.0,113.0,10.6,82.0,30.8,-7.4,0.3,7.7,326.02,153.38,100.0,35.0
2022-12-01 13:00:00+00:00,280.0,243.0,329.0,72.0,11.1,72.0,30.7,8.3,0.1,6.3,275.8,151.06,100.0,35.0
2022-12-01 14:00:00+00:00,223.0,209.0,231.0,31.0,10.8,86.0,27.4,23.6,2.1,8.6,278.98,151.84,100.0,35.0
2022-12-01 15:00:00+00:00,147.0,143.0,147.0,13.0,10.9,82.0,21.2,37.4,0.0,8.0,277.53,147.21,100.0,35.0
2022-12-01 16:00:00+00:00,76.0,76.0,71.0,0.0,10.2,71.0,13.0,49.3,0.0,5.2,292.71,161.44,100.0,35.0
2022-12-01 17:00:00+00:00,4.0,4.0,3.0,0.0,9.3,74.0,3.2,59.3,0.0,4.9,351.3,168.14,200.0,35.0
2022-12-01 18:00:00+00:00,0.0,0.0,0.0,0.0,8.5,79.0,0.0,68.2,0.0,5.1,354.9,172.32,200.0,35.0
2022-12-01 19:00:00+00:00,0.0,0.0,0.0,0.0,7.8,84.0,0.0,76.4,0.0,5.3,359.34,175.8,200.0,35.0
2022-12-01 20:00:00+00:00,0.0,0.0,0.0,0.0,7.1,83.0,0.0,84.5,0.0,4.5,347.31,164.34,200.0,35.0
2022-12-01 21:00:00+00:00,0.0,0.0,0.0,0.0,6.4,89.0,0.0,93.5,0.0,4.8,289.53,151.03,200.0,35.0
2022-12-01 22:00:00+00:00,0.0,0.0,0.0,0.0,5.7,95.0,0.0,105.1,0.0,4.9,277.12,134.26,200.0,35.0
2022-12-01 23:00:00+00:00,0.0,0.0,0.0,0.0,5.0,96.0,0.0,122.4,0.0,4.5,279.07,120.0,200.0,35.0
2022-12-02 00:00:00+00:00,0.0,0.0,0.0,0.0,4.3,100.0,0.0,-155.4,0.0,4.3,281.67,115.2,200.0,35.0
2022-12-02 01:00:00+00:00,0.0,0.0,0.0,0.0,3.4,100.0,0.0,-154.0,0.0,3.4,282.55,110.23,200.0,35.0
2022-12-02 02:00:00+00:00,0.0,0.0,0.0,0.0,2.6,100.0,0.0,-121.2,0.0,2.6,287.8,110.0,200.0,35.0
2022-12-02 03:00:00+00:00,0.0,0.0,0.0,0.0,2.2,100.0,0.0,-104.2,0.0,2.2,289.22,110.23,200.0,35.0
2022-12-02 04:00:00+00:00,0.0,0.0,0.0,0.0,1.7,100.0,0.0,-93.1,0.0,1.7,293.89,115.98,200.0,35.0
2022-12-02 05:00:00+00:00,0.0,0.0,0.0,0.0,1.3,100.0,0.0,-84.2,0.0,1.3,290.26,124.98,200.0,35.0
2022-12-02 06:00:00+00:00,0.0,0.0,0.0,0.0,1.0,100.0,0.0,-76.1,0.0,1.0,295.79,139.51,200.0,35.0
2022-12-02 07:00:00+00:00,0.0,0.0,0.0,0.0,0.6,100.0,0.0,-67.6,0.0,0.6,313.02,139.71,200.0,35.0
2022-12-02 08:00:00+00:00,15.0,15.0,11.0,0.0,1.0,100.0,3.5,-59.0,0.0,1.0,282.32,121.0,100.0,35.0
2022-12-02 09:00:00+00:00,207.0,43.0,484.0,718.0,4.0,100.0,13.2,-48.5,0.0,4.0,298.7,99.36,100.0,35.0
2022-12-02 10:00:00+00:00,370.0,54.0,728.0,867.0,6.6,88.0,21.4,-37.1,0.0,4.8,289.03,91.79,100.0,35.0
2022-12-02 11:00:00+00:00,490.0,57.0,899.0,938.0,8.8,69.0,27.4,-23.2,0.0,3.5,293.35,95.0,100.0,35.0
2022-12-02 12:00:00+00:00,552.0,62.0,984.0,962.0,10.5,64.0,30.6,-7.5,0.0,4.1,319.97,115.98,100.0,35.0
2022-12-02 13:00:00+00:00,546.0,59.0,976.0,958.0,11.6,58.0,30.6,8.2,0.0,3.7,267.63,110.23,100.0,35.0
2022-12-02 14:00:00+00:00,484.0,56.0,890.0,934.0,12.1,57.0,27.2,23.5,0.0,3.7,256.03,99.6,100.0,35.0
2022-12-02 15:00:00+00:00,365.0,54.0,720.0,864.0,11.9,53.0,21.1,37.3,0.0,2.8,294.92,124.98,100.0,35.0
2022-12-02 16:00:00+00:00,203.0,43.0,479.0,716.0,10.8,58.0,12.9,49.2,0.0,3.0,339.65,153.38,100.0,35.0
2022-12-02 17:00:00+00:00,13.0,13.0,9.0,0.0,8.8,67.0,3.2,59.2,0.0,3.2,404.08,170.57,200.0,35.0
2022-12-02 18:00:00+00:00,0.0,0.0,0.0,0.0,8.4,77.0,0.0,68.1,0.0,4.5,403.72,170.57,200.0,35.0
2022-12-02 19:00:00+00:00,0.0,0.0,0.0,0.0,7.9,76.0,0.0,76.3,0.0,3.9,404.32,171.95,200.0,35.0
2022-12-02 20:00:00+00:00,0.0,0.0,0.0,0.0,7.5,75.0,0.0,84.4,0.0,3.3,398.78,161.71,200.0,35.0
2022-12-02 21:00:00+00:00,0.0,0.0,0.0,0.0,7.0,77.0,0.0,93.3,0.0,3.3,346.03,150.82,200.0,35.0
2022-12-02 22:00:00+00:00,0.0,0.0,0.0,0.0,6.6,77.0,0.0,104.5,0.0,2.9,350.95,140.11,200.0,35.0
2022-12-02 23:00:00+00:00,0.0,0.0,0.0,0.0,6.1,83.0,0.0,122.1,0.0,3.4,266.11,131.01,200.0,35.0
2022-12-03 00:00:00+00:00,0.0,0.0,0.0,0.0,6.0,78.0,0.0,-155.1,0.0,2.5,252.32,115.0,200.0,35.0
2022-12-03 01:00:00+00:00,0.0,0.0,0.0,0.0,5.9,82.0,0.0,-154.1,0.0,3.0,249.17,104.52,200.0,35.0
2022-12-03 02:00:00+00:00,0.0,0.0,0.0,0.0,5.7,86.0,0.0,-121.2,0.0,3.5,256.45,103.48,200.0,35.0
2022-12-03 03:00:00+00:00,0.0,0.0,0.0,0.0,5.7,86.0,0.0,-104.1,0.0,3.5,262.27,105.0,200.0,35.0
2022-12-03 04:00:00+00:00,0.0,0.0,0.0,0.0,5.6,85.0,0.0,-93.1,0.0,3.4,262.21,105.0,200.0,35.0
2022-12-03 05:00:00+00:00,0.0,0.0,0.0,0.0,5.6,86.0,0.0,-84.1,0.0,3.5,261.57,110.02,200.0,35.0
2022-12-03 06:00:00+00:00,0.0,0.0,0.0,0.0,5.6,85.0,0.0,-76.1,0.0,3.3,265.2,119.1,200.0,35.0
2022-12-03 07:00:00+00:00,0.0,0.0,0.0,0.0,5.6,85.0,0.0,-67.5,0.0,3.3,271.14,131.46,200.0,35.0
2022-12-03 08:00:00+00:00,15.0,15.0,11.0,0.0,6.1,84.0,3.4,-58.6,0.0,3.6,254.85,131.01,100.0,35.0
2022-12-03 09:00:00+00:00,100.0,91.0,120.0,42.0,7.7,74.0,13.0,-48.5,0.1,3.4,227.78,118.95,100.0,35.0
2022-12-03 10:00:00+00:00,154.0,145.0,157.0,23.0,8.9,76.0,21.2,-37.1,0.0,5.0,208.62,106.89,100.0,35.0
2022-12-03 11:00:00+00:00,147.0,147.0,136.0,0.0,9.5,75.0,27.2,-23.2,0.0,5.4,204.8,103.76,100.0,35.0
2022-12-03 12:00:00+00:00,269.0,231.0,316.0,75.0,10.7,74.0,30.5,-7.5,0.0,6.3,211.02,110.0,100.0,35.0
2022-12-03 13:00:00+00:00,334.0,232.0,455.0,202.0,12.0,71.0,30.4,8.2,0.0,6.9,213.72,110.19,100.0,35.0
2022-12-03 14:00:00+00:00,432.0,150.0,739.0,617.0,13.2,68.0,27.1,23.4,0.0,7.5,219.45,110.19,100.0,35.0
2022-12-03 15:00:00+00:00,289.0,119.0,516.0,472.0,13.5,68.0,21.0,37.2,0.0,7.8,218.42,105.0,100.0,35.0
2022-12-03 16:00:00+00:00,181.0,75.0,380.0,476.0,13.3,67.0,12.8,49.1,0.0,7.4,240.26,119.1,100.0,35.0
2022-12-03 17:00:00+00:00,15.0,15.0,12.0,0.0,12.4,72.0,3.1,59.1,0.0,7.5,260.55,140.0,200.0,35.0
2022-12-03 18:00:00+00:00,0.0,0.0,0.0,0.0,11.8,73.0,0.0,68.0,0.0,7.2,264.78,144.81,200.0,35.0
2022-12-03 19:00:00+00:00,0.0,0.0,0.0,0.0,11.3,78.0,0.0,76.2,0.0,7.5,267.51,145.9,200.0,35.0
2022-12-03 20:00:00+00:00,0.0,0.0,0.0,0.0,10.8,80.0,0.0,84.3,0.0,7.5,265.57,143.01,200.0,35.0
2022-12-03 21:00:00+00:00,0.0,0.0,0.0,0.0,10.3,77.0,0.0,93.2,0.0,6.4,263.28,135.87,200.0,35.0
2022-12-03 22:00:00+00:00,0.0,0.0,0.0,0.0,9.8,85.0,0.0,104.3,0.0,7.4,270.79,131.25,200.0,35.0
2022-12-03 23:00:00+00:00,0.0,0.0,0.0,0.0,9.2,89.0,0.0,121.5,0.0,7.5,324.87,180.95,200.0,35.0
2022-12-04 00:00:00+00:00,0.0,0.0,0.0,0.0,8.6,86.0,0.0,-154.4,0.0,6.4,327.45,175.0,200.0,35.0
2022-12-04 01:00:00+00:00,0.0,0.0,0.0,0.0,7.9,88.0,0.0,-154.1,0.0,6.0,340.23,175.0,200.0,35.0
2022-12-04 02:00:00+00:00,0.0,0.0,0.0,0.0,7.2,92.0,0.0,-121.1,0.0,5.9,341.76,170.95,200.0,35.0
2022-12-04 03:00:00+00:00,0.0,0.0,0.0,0.0,6.8,91.0,0.0,-104.1,0.0,5.4,339.1,168.0,200.0,35.0
2022-12-04 04:00:00+00:00,0.0,0.0,0.0,0.0,6.5,91.0,0.0,-93.0,0.0,5.2,338.93,168.0,200.0,35.0
2022-12-04 05:00:00+00:00,0.0,0.0,0.0,0.0,6.1,91.0,0.0,-84.1,0.0,4.8,343.46,176.36,200.0,35.0
2022-12-04 06:00:00+00:00,0.0,0.0,0.0,0.0,5.8,88.0,0.0,-76.0,0.0,4.0,330.24,176.51,200.0,35.0
2022-12-04 07:00:00+00:00,0.0,0.0,0.0,0.0,5.6,92.0,0.0,-67.5,0.0,4.5,323.92,176.72,200.0,35.0
2022-12-04 08:00:00+00:00,13.0,13.0,9.0,0.0,5.9,89.0,3.2,-58.6,0.0,4.3,318.1,184.01,100.0,35.0
2022-12-04 09:00:00+00:00,135.0,84.0,240.0,230.0,7.8,75.0,12.9,-48.5,0.0,3.6,298.8,180.76,100.0,35.0
2022-12-04 10:00:00+00:00,238.0,156.0,366.0,230.0,9.4,64.0,21.0,-37.1,0.0,3.0,288.07,176.51,100.0,35.0
2022-12-04 11:00:00+00:00,399.0,141.0,685.0,567.0,11.4,56.0,27.1,-23.2,0.0,2.9,280.91,171.8,100.0,35.0
2022-12-04 12:00:00+00:00,408.0,184.0,661.0,444.0,12.7,50.0,30.3,-7.6,0.0,2.5,283.69,175.0,100.0,35.0
2022-12-04 13:00:00+00:00,431.0,159.0,720.0,540.0,13.4,47.0,30.3,8.1,0.0,2.5,285.73,176.36,100.0,35.0
2022-12-04 14:00:00+00:00,328.0,195.0,494.0,293.0,13.6,49.0,27.0,23.3,0.0,3.0,292.22,176.36,100.0,35.0
2022-12-04 15:00:00+00:00,314.0,112.0,575.0,563.0,13.7,49.0,21.0,37.1,0.0,3.1,311.48,187.9,100.0,35.0
2022-12-04 16:00:00+00:00,145.0,78.0,286.0,302.0,12.9,48.0,12.8,48.6,0.0,2.3,338.06,210.28,100.0,35.0
2022-12-04 17:00:00+00:00,8.0,8.0,6.0,0.0,11.7,53.0,3.1,59.0,0.0,2.5,367.49,237.0,200.0,35.0
2022-12-04 18:00:00+00:00,0.0,0.0,0.0,0.0,10.9,61.0,0.0,67.5,0.0,3.7,388.27,256.0,200.0,35.0
2022-12-04 19:00:00+00:00,0.0,0.0,0.0,0.0,10.2,63.0,0.0,76.1,0.0,3.5,387.58,256.68,200.0,35.0
2022-12-04 20:00:00+00:00,0.0,0.0,0.0,0.0,9.4,63.0,0.0,84.1,0.0,2.8,346.64,222.04,200.0,35.0
2022-12-04 21:00:00+00:00,0.0,0.0,0.0,0.0,8.7,62.0,0.0,93.1,0.0,1.9,316.52,196.41,200.0,35.0
2022-12-04 22:00:00+00:00,0.0,0.0,0.0,0.0,7.9,64.0,0.0,104.1,0.0,1.6,303.08,180.76,200.0,35.0
2022-12-04 23:00:00+00:00,0.0,0.0,0.0,0.0,7.2,68.0,0.0,121.2,0.0,1.7,385.4,220.69,200.0,35.0
2022-12-05 00:00:00+00:00,0.0,0.0,0.0,0.0,6.5,71.0,0.0,-154.1,0.0,1.6,335.6,175.4,200.0,35.0
2022-12-05 01:00:00+00:00,0.0,0.0,0.0,0.0,5.9,75.0,0.0,-154.2,0.0,1.8,320.65,161.4,200.0,35.0
2022-12-05 02:00:00+00:00,0.0,0.0,0.0,0.0,5.3,77.0,0.0,-121.0,0.0,1.5,321.78,159.98,200.0,35.0
2022-12-05 03:00:00+00:00,0.0,0.0,0.0,0.0,4.9,78.0,0.0,-103.6,0.0,1.5,315.36,157.0,200.0,35.0
2022-12-05 04:00:00+00:00,0.0,0.0,0.0,0.0,4.6,80.0,0.0,-92.5,0.0,1.4,314.45,159.97,200.0,35.0
2022-12-05 05:00:00+00:00,0.0,0.0,0.0,0.0,4.3,81.0,0.0,-84.0,0.0,1.4,300.0,162.17,200.0,35.0
2022-12-05 06:00:00+00:00,0.0,0.0,0.0,0.0,4.0,81.0,0.0,-75.6,0.0,1.0,359.48,220.06,200.0,35.0
2022-12-05 07:00:00+00:00,0.0,0.0,0.0,0.0,3.8,82.0,0.0,-67.5,0.0,1.1,383.56,225.01,200.0,35.0
2022-12-05 08:00:00+00:00,23.0,23.0,21.0,0.0,4.4,81.0,3.1,-58.5,0.0,1.5,380.48,226.14,100.0,35.0
2022-12-05 09:00:00+00:00,167.0,59.0,375.0,490.0,6.5,72.0,12.7,-48.5,0.0,1.9,418.77,222.44,100.0,35.0
2022-12-05 10:00:00+00:00,325.0,102.0,615.0,623.0,8.7,64.0,20.9,-37.1,0.0,2.2,414.86,221.61,100.0,35.0
2022-12-05 11:00:00+00:00,379.0,141.0,648.0,525.0,10.2,59.0,26.9,-23.3,0.0,2.7,406.38,215.0,100.0,35.0
2022-12-05 12:00:00+00:00,415.0,175.0,681.0,478.0,11.3,60.0,30.2,-8.0,0.0,3.9,407.89,217.6,100.0,35.0
2022-12-05 13:00:00+00:00,367.0,209.0,551.0,315.0,11.7,58.0,30.2,8.0,0.0,3.9,365.56,221.71,100.0,35.0
2022-12-05 14:00:00+00:00,297.0,210.0,409.0,191.0,11.8,57.0,26.9,23.2,0.0,3.5,358.63,214.9,100.0,35.0
2022-12-05 15:00:00+00:00,164.0,145.0,192.0,54.0,11.0,57.0,20.9,37.0,0.0,3.0,362.45,215.01,100.0,35.0
2022-12-05 16:00:00+00:00,137.0,88.0,241.0,221.0,10.3,62.0,12.7,48.5,0.0,3.4,372.13,221.61,100.0,35.0
2022-12-05 17:00:00+00:00,16.0,16.0,12.0,0.0,9.1,64.0,3.1,58.5,0.0,2.7,436.95,237.2,200.0,35.0
2022-12-05 18:00:00+00:00,0.0,0.0,0.0,0.0,8.4,67.0,0.0,67.4,0.0,2.6,443.35,240.95,200.0,35.0
2022-12-05 19:00:00+00:00,0.0,0.0,0.0,0.0,7.7,67.0,0.0,75.6,0.0,2.0,450.23,245.58,200.0,35.0
2022-12-05 20:00:00+00:00,0.0,0.0,0.0,0.0,7.0,67.0,0.0,84.0,0.0,1.4,450.64,241.37,200.0,35.0
2022-12-05 21:00:00+00:00,0.0,0.0,0.0,0.0,6.3,70.0,0.0,92.5,0.0,1.3,389.8,226.55,200.0,35.0
2022-12-05 22:00:00+00:00,0.0,0.0,0.0,0.0,5.6,75.0,0.0,103.6,0.0,1.5,382.91,213.74,200.0,35.0
2022-12-05 23:00:00+00:00,0.0,0.0,0.0,0.0,4.9,77.0,0.0,120.6,0.0,1.1,369.23,156.51,200.0,35.0
2022-12-06 00:00:00+00:00,0.0,0.0,0.0,0.0,4.3,78.0,0.0,-153.4,0.0,0.8,385.1,153.12,200.0,35.0
